xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[18]/td[4]/font,Cash-Out Amount,932,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[20]/td[1]/p,“,933,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[20]/td[1]/p/b/i,Ordinary Commercial Agreements,934,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[20]/td[1]/p,”,935,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[20]/td[4],2.11(d),936,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[22]/td[1]/p,“,937,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[22]/td[1]/p/b/i,Original Agreement,938,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[22]/td[1]/p,”,939,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[22]/td[4],Recitals,940,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[24]/td[1]/p,“,941,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[24]/td[1]/p/b/i,Original Agreement Date,942,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[24]/td[1]/p,”,943,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[24]/td[4],Recitals,944,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[26]/td[1]/p,“,945,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[26]/td[1]/p/b/i,Parent,946,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[26]/td[1]/p,”,947,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[26]/td[4],Preamble,948,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[28]/td[1]/p,“,949,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[28]/td[1]/p/b/i/font,Pre-Closing,950,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[28]/td[1]/p/b/i,Period,951,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[28]/td[1]/p,”,952,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[28]/td[4],4.1,953,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[30]/td[1]/p,“,954,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[30]/td[1]/p/b/i,Property,955,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[30]/td[1]/p,”,956,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[30]/td[4],2.10(a)(iv),957,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[32]/td[1]/p,“,958,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[32]/td[1]/p/b/i,Proprietary Information and Technology”,959,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[32]/td[4],2.9(a)(ix),960,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[34]/td[1]/p,“,961,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[34]/td[1]/p/b/i,Proxy Statement,962,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[34]/td[1]/p,”,963,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[34]/td[4],2.20,964,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[36]/td[1]/p,“,965,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[36]/td[1]/p/b/i,PSU Vesting Portion,966,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[36]/td[1]/p,”,967,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[36]/td[4]/font,Cash-Out,968,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[36]/td[4],Amount,969,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[38]/td[1]/p,“,970,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[38]/td[1]/p/b/i,Regulation,971,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[38]/td[1]/p/b/i/font,S-K,972,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[38]/td[1]/p,”,973,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[38]/td[4],2.4(b),974,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[40]/td[1]/p,“,975,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[40]/td[1]/p/b/i,Rejection Recommendation,976,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[40]/td[1]/p,”,977,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[40]/td[4],7.1(h),978,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[42]/td[1]/p,“,979,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[42]/td[1]/p/b/i,Release,980,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[42]/td[1]/p,”,981,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[42]/td[4],2.10(a)(v),982,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[44]/td[1]/p,“,983,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[44]/td[1]/p/b/i,Required Fiduciary Disclosure,984,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[44]/td[1]/p,”,985,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[44]/td[4],5.3(f),986,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[46]/td[1]/p,“,987,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[46]/td[1]/p/b/i,Reviewed Return,988,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[46]/td[1]/p,”,989,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[46]/td[4],5.16(b),990,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[48]/td[1]/p,“,991,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[48]/td[1]/p/b/i,RSU Vesting Portion,992,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[48]/td[1]/p,”,993,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[48]/td[4]/font,Cash-Out,994,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[48]/td[4],Amount,995,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[50]/td[1]/p,“,996,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[50]/td[1]/p/b/i,Sanctions,997,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[50]/td[1]/p,”,998,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[50]/td[4],2.18(a)(v),999,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[52]/td[1]/p,“,1000,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[52]/td[1]/p/b[1]/i,Section,1001,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[52]/td[1]/p/b[3]/i,16 Information,1002,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[52]/td[1]/p,”,1003,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[52]/td[4],5.14,1004,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[54]/td[1]/p,“,1005,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[54]/td[1]/p/b/i,Significant Customer,1006,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[54]/td[1]/p,”,1007,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[54]/td[4],2.16(a),1008,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[56]/td[1]/p,“,1009,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[56]/td[1]/p/b/i,Significant Supplier,1010,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[56]/td[1]/p,”,1011,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[56]/td[4],2.16(b),1012,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[58]/td[1]/p,“,1013,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[58]/td[1]/p/b/i,SOXA,1014,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[58]/td[1]/p,”,1015,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[58]/td[4],2.4(e),1016,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[60]/td[1]/p,“,1017,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[60]/td[1]/p/b/i,Standard Inbound IP Agreements,1018,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[60]/td[1]/p,”,1019,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[60]/td[4],2.9(a)(x),1020,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[62]/td[1]/p,“,1021,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[62]/td[1]/p/b/i,Standard NDA,1022,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[62]/td[1]/p,”,1023,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[62]/td[4],2.9(a)(x),1024,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[64]/td[1]/p,“,1025,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[64]/td[1]/p/b/i,Standard Outbound IP Agreements,1026,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[64]/td[1]/p,”,1027,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[64]/td[4],2.9(a)(xi),1028,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[66]/td[1]/p,“,1029,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[66]/td[1]/p/b/i,Stockholder Litigation,1030,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[66]/td[1]/p,”,1031,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[66]/td[4],5.19,1032,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[68]/td[1]/p,“,1033,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[68]/td[1]/p/b/i,Sub,1034,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[68]/td[1]/p,”,1035,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[68]/td[4],Preamble,1036,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[70]/td[1]/p,“,1037,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[70]/td[1]/p/b/i,Superior Proposal,1038,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[70]/td[1]/p,”,1039,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/div[2]/table/tbody/tr[70]/td[4],5.3(c),1040,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[2],9,1041,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[2],9,n,24,"[0.17908790104977054, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1.0,75.0,0.17908790104977054,0.4976833333333333,0.00463325,0.00029543261182124356,0.17908790104977054,1.0,s_n
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[2]/td[1]/p,“,1042,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[2]/td[1]/p/b/i,Superior Proposal Materials,1043,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[2]/td[1]/p,”,1044,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[2]/td[4],5.3(d)(iv),1045,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[4]/td[1]/p,“,1046,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[4]/td[1]/p/b/i,Surviving Corporation,1047,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[4]/td[1]/p,”,1048,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[4]/td[4],1.2,1049,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[6]/td[1]/p,“,1050,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[6]/td[1]/p/b/i,Termination Fee,1051,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[6]/td[1]/p,”,1052,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[6]/td[4],7.3(b),1053,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[8]/td[1]/p,“,1054,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[8]/td[1]/p/b/i,Third-Party Intellectual Property,1055,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[8]/td[1]/p,”,1056,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[8]/td[4],2.9(a)(xii),1057,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[10]/td[1]/p,“,1058,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[10]/td[1]/p/b/i,Transactions,1059,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[10]/td[1]/p,”,1060,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[10]/td[4],Recitals,1061,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[12]/td[1]/p,“,1062,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[12]/td[1]/p/b/i,Triggering Event,1063,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[12]/td[1]/p,”,1064,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[1]/table/tbody/tr[12]/td[4],7.1(h),1065,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[2]/td[1]/p,“,1066,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[2]/td[1]/p/b/i,Uncertificated Shares,1067,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[2]/td[1]/p,”,1068,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[2]/td[4],1.9(c),1069,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[4]/td[1]/p,“,1070,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[4]/td[1]/p/b/i,Unvested Cash,1071,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[4]/td[1]/p,”,1072,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[4]/td[4],1.8(a)(iv),1073,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[6]/td[1]/p,“,1074,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[6]/td[1]/p/b/i,Unvested Cash (Options/RSUs),1075,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[6]/td[1]/p,”,1076,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[6]/td[4],1.8(a)(iii),1077,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[8]/td[1]/p,“,1078,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[8]/td[1]/p/b/i,Unvested Cash (PSUs),1079,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[8]/td[1]/p,”,1080,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[8]/td[4],1.8(a)(iv),1081,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[10]/td[1]/p,“,1082,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[10]/td[1]/p/b/i,Voting Agreement,1083,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[10]/td[1]/p,”,1084,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[10]/td[4],Recitals,1085,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[12]/td[1]/p,“,1086,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[12]/td[1]/p/b/i,WARN Act,1087,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[12]/td[1]/p,”,1088,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/div[2]/table/tbody/tr[12]/td[4],2.12(q),1089,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2],1.2.,1090,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2],1.2.,ssn,25,"[0.1831975656352786, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,76.0,0.1831975656352786,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.1831975656352786,1.0,s_ssn
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2]/u,The Merger,1091,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2]/u,The Merger,sst,26,"[0.1831975656352786, 0.2553659722222222, 0.04558916666666667, 0.00029543261182124356]",2.0,77.0,0.1831975656352786,0.2553659722222222,0.04558916666666667,0.00029543261182124356,0.1831975656352786,1.0,s_sst
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2],". At the Effective Time, on the terms and subject to the conditions set forth in this Agreement, the certificate of merger in the form attached hereto as Exhibit B (the “",1092,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2]/b[1]/i,Certificate of Merger,1093,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2],"”), which shall include the form of certificate of incorporation of the Surviving Corporation and the applicable provisions of Delaware Law, Sub shall merge with and into the Company, the separate corporate existence of Sub shall cease and the Company shall continue as the surviving corporation. The Company, as the surviving corporation after the Merger, is hereinafter sometimes referred to as the “",1094,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2]/b[2]/i,Surviving Corporation,1095,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2],.”,1096,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3],1.3.,1097,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3],1.3.,ssn,27,"[0.18488153152265968, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,78.0,0.18488153152265968,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.18488153152265968,1.0,s_ssn
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3]/u,Closing,1098,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3]/u,Closing,sst,28,"[0.18488153152265968, 0.25552847222222225, 0.031125208333333335, 0.00029543261182124356]",2.0,79.0,0.18488153152265968,0.25552847222222225,0.031125208333333335,0.00029543261182124356,0.18488153152265968,1.0,s_sst
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3],". Unless this Agreement is earlier and validly terminated in accordance with Section 7.1, the closing of the Transactions (the “",1099,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3]/b[1]/i,Closing,1100,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3],"”) shall take place (i) at a time and date to be specified by the parties hereto that will be no later than the third Business Day after the satisfaction or waiver of each of the conditions set forth in Article VI (other than those conditions that by their terms are to be satisfied at the Closing, but subject to the satisfaction or waiver of such conditions) or (ii) at such other time as the parties hereto agree in writing. The Closing shall take place virtually via the electronic exchange of documents and signatures, or in such other manner as the parties hereto agree in writing. The date on which the Closing occurs is herein referred to as the “",1101,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3]/b[2]/i,Closing Date,1102,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3],.”,1103,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[4],1.4.,1104,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[4],1.4.,ssn,29,"[0.1868707777755894, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,80.0,0.1868707777755894,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.1868707777755894,1.0,s_ssn
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[4]/u,Effective Time,1105,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[4]/u,Effective Time,sst,30,"[0.1868707777755894, 0.25552847222222225, 0.05742729166666667, 0.00029543261182124356]",2.0,81.0,0.1868707777755894,0.25552847222222225,0.05742729166666667,0.00029543261182124356,0.1868707777755894,1.0,s_sst
