xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[14],-14-,975,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[14],-14-,n,24,"[0.2050947800915118, 0.49228541666666664, 0.01542423611111111, 0.0002801382015127463]",1.0,30.0,0.2050947800915118,0.49228541666666664,0.01542423611111111,0.0002801382015127463,0.2050947800915118,1.0,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[1],“,976,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[1]/b/u,Parent Benefit Plan,977,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[1],"” means any benefit or compensation plan, program, policy, practice, agreement, contract, arrangement or other obligation, whether or not in writing and whether or not funded, in each case, which is sponsored or maintained by, or required to be contributed to, or with respect to which any obligation or liability is borne by, Parent or any of its Subsidiaries, including ERISA Plans, employment, consulting, retirement, severance, termination or “change in control” agreements, deferred compensation, equity-based, incentive, bonus, supplemental retirement, profit sharing, insurance, medical, welfare, fringe or other benefits or remuneration of any kind.",978,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],“,979,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/b/u,Parent Board,980,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],” means the board of directors of Parent.,981,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],“,982,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3]/b/u,Parent Common Stock,983,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],"” means common stock of Parent, par value $1.00 per share.",984,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4],“,985,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4]/b/u,Parent Disclosure Schedule,986,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4],” has the meaning set forth in,987,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4]/u[1],Article,988,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4]/u[3],VI,989,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4],.,990,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5],“,991,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5]/b/u,Parent RSU Award,992,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5],” means a restricted stock unit award granted by Parent that relates to Parent Common Stock.,993,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[6],“,994,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[6]/b/u,Parent Share Price,995,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[6],"” means the average closing price, rounded down to the nearest cent, per share of Parent Common Stock on the NYSE for the consecutive period of ten (10) trading days immediately preceding (but not including) the last trading day prior to the Closing Date.",996,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[7],“,997,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[7]/b/u,Parent Termination Fee,998,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[7],"” means an amount equal to $420,000,000.",999,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8],“,1000,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8]/b[1]/u,Parties,1001,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8],” and “,1002,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8]/b[2]/u,Party,1003,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8],” have the meanings set forth in the Preamble.,1004,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[9],“,1005,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[9]/b/u,Patents,1006,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[9],"” means, collectively, patents, patent applications, statutory invention registrations, including divisionals, revisions, supplementary protection certificates, continuations,",1007,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[9]/font[1]/font,"continuations-in-part,",1008,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[9],"renewals, extensions, substitutes,",1009,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[9]/font[2],re-issues,1010,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[9],and,1011,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[9]/font[3],re-examinations.,1012,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[10],“,1013,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[10]/b/u,Paying Agent,1014,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[10],"” means the U.S. bank or trust company appointed by Parent prior to the Effective Time to act as paying agent hereunder, which such U.S. bank or trust company shall be reasonably acceptable to the Company.",1015,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[11],“,1016,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[11]/b/u,Paying Agent Agreement,1017,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[11],"” means the Contract pursuant to which Parent shall appoint the Paying Agent, which shall be in form and substance reasonably acceptable to the Company.",1018,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[12],“,1019,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[12]/b/u,Payoff Debt,1020,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[12],” has the meaning set forth in,1021,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[12]/u[1],Section,1022,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[12]/u[3],7.14(a),1023,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[12],.,1024,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[13],“,1025,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[13]/b/u,Payor,1026,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[13],” has the meaning set forth in,1027,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[13]/u[1],Section,1028,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[13]/u[3],9.5(e),1029,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[13],.,1030,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[14],“,1031,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[14]/b/u,PBGC,1032,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[14],” has the meaning set forth in,1033,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[14]/u[1],Section,1034,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[14]/u[3],5.13(f),1035,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[14],.,1036,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[15],“,1037,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[15]/b/u,Per Share Merger Consideration,1038,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[15],"” means $156.00 per Share in cash, without interest.",1039,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[17],-15-,1040,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[17],-15-,n,25,"[0.2169539639555514, 0.49228541666666664, 0.01542423611111111, 0.0002801382015127463]",1.0,31.0,0.2169539639555514,0.49228541666666664,0.01542423611111111,0.0002801382015127463,0.2169539639555514,1.0,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1],“,1041,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1]/b/u,Permitted Confidentiality Agreement,1042,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1],” has the meaning set forth in,1043,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1]/u[1],Section,1044,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1]/u[3],7.2(b)(ii),1045,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1],.,1046,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],“,1047,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2]/b/u,Permitted Encumbrances,1048,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],"” means: (a) any Encumbrances set forth in Section 1.1(b) of the Company Disclosure Schedule; (b) Encumbrances for current Taxes or other governmental charges not yet due and payable or that are being contested in good faith; (c) statutory Encumbrances and mechanics’, carriers’, workmen’s, repairmen’s or other like Encumbrances arising or incurred in the ordinary course of business; (d) statutory or common law Encumbrances to secure landlords, lessors or renters under leases or rental agreements; (e) Encumbrances that have been placed by any developer, landlord or other third party on property owned by third parties over which the Company or any of its Subsidiaries has easement rights and subordination or similar agreements relating thereto; (f) any easements, covenants,",1049,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2]/font[1]/font,"rights-of-way,",1050,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],"restrictions of record and other similar charges not materially interfering with the ordinary conduct of the Company’s business; (g) Encumbrances in connection with zoning, entitlement or other land use or environmental regulation by any Governmental Entity; (h) Encumbrances arising under original purchase price conditional sales contracts and equipment leases with third parties entered into in the ordinary course of business; (i) Encumbrances disclosed on and reflected in the Company Reports; (j) Encumbrances incurred or deposits made in connection with workers’ compensation, unemployment insurance or other types of social security; (k) other Encumbrances that would not, individually or in the aggregate, reasonably be expected to materially impair the continued use, operation or value of the properties or assets to which they relate; (l) restrictions or exclusions that would be shown by a current title report or other similar report; (m) restrictions on transfer solely arising under or relating to applicable securities Laws;",1051,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2]/font[2],(n) non-exclusive,1052,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],"licenses granted with respect to Intellectual Property Rights; (o) Encumbrances not created by the Company or any of its Subsidiaries that affect the underlying fee interest of any real property; and (p) with respect to the Company and its Subsidiaries, Encumbrances arising under or relating to this Agreement or arising under any of the Organizational Documents of the Company or any of its Subsidiaries, respectively.",1053,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3],“,1054,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3]/b/u,Person,1055,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3],"” means any individual, corporation (including",1056,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3]/font/font,"not-for-profit),",1057,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3],"general or limited partnership, limited liability company, trust, association, organization, Governmental Entity or other entity.",1058,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4],“,1059,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4]/b/u,Personal Information,1060,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4],"” means any information that (a) alone or in combination with other information held by the Company or any of its Subsidiaries can reasonably be used to identify an individual person, or (b) is otherwise defined as “personal data,” “personally identifiable information,” “individually identifiable health information,” “protected health information,” “personal information” or a similar term under (and protected under) Data Protection Laws.",1061,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[5],“,1062,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[5]/b/u,Post-Signing Company RSU Award,1063,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[5],” has the meaning set forth in,1064,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[5]/u[1],Section,1065,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[5]/u[3],4.3(b)(ii),1066,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[5],.,1067,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6],“,1068,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6]/b/u,Privacy and Security Requirements,1069,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6],” has the meaning set forth in,1070,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6]/u[1],Section,1071,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6]/u[3],5.18(p),1072,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6],.,1073,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[8],-16-,1074,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[8],-16-,n,26,"[0.22670277336819497, 0.49228541666666664, 0.01542423611111111, 0.0002801382015127463]",1.0,32.0,0.22670277336819497,0.49228541666666664,0.01542423611111111,0.0002801382015127463,0.22670277336819497,1.0,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[1],“,1075,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[1]/b/u,Proceeding,1076,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[1],"” means any action, cause of action, claim, litigation, suit, investigation by a Governmental Entity, arbitration or other similar proceeding, civil, criminal, regulatory, administrative or otherwise.",1077,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2],“,1078,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2]/b/u,Proxy Statement,1079,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2],” has the meaning set forth in,1080,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2]/u[1],Section,1081,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2]/u[3],7.5(a),1082,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2],.,1083,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3],“,1084,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3]/b/u,Qualifying Transaction,1085,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3],” has the meaning set forth in,1086,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3]/u[1],Section,1087,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3]/u[3],9.5(c)(i)(A),1088,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3],.,1089,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[4],“,1090,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[4]/b/u,Real Property,1091,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[4],"” means, collectively, the Owned Real Property and the Leased Real Property.",1092,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5],“,1093,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5]/b/u,Recall,1094,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5],” has the meaning set forth in,1095,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5]/u[1],Section,1096,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5]/u[3],5.5(e)(viii),1097,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5],.,1098,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[6],“,1099,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[6]/b/u,Recipient,1100,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[6],” has the meaning set forth in,1101,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[6]/u[1],Section,1102,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[6]/u[3],9.5(e),1103,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[6],.,1104,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[7],“,1105,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[7]/b/u,Registered,1106,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[7],"” means registered with, issued by, renewed by or the subject of a pending application before any Governmental Entity or Internet domain name registrar.",1107,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[8],“,1108,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[8]/b/u,Regulatory Agency,1109,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[8],” has the meaning set forth in,1110,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[8]/u[1],Section,1111,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[8]/u[3],5.5(e)(i),1112,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[8],.,1113,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[9],“,1114,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[9]/b/u,Regulatory Approvals,1115,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[9],” has the meaning set forth in,1116,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[9]/u[1],Section,1117,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[9]/u[3],8.1(b),1118,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[9],.,1119,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[10],“,1120,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[10]/b/u,Regulatory Permits,1121,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[10],” has the meaning set forth in,1122,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[10]/u[1],Section,1123,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[10]/u[3],5.5(e)(i),1124,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[10],.,1125,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[11],“,1126,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[11]/b/u,Representative,1127,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[11],"” means, with respect to any Person, any director, principal, partner, manager, member (if such Person is a member-managed limited liability company or similar entity), employee (including any officer), consultant, investment banker, financial advisor, legal counsel,",1128,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[11]/font/font,"attorney-in-fact,",1129,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[11],"accountant or other advisor, agent or other representative of such Person, in each case acting in their capacity as such.",1130,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[12],“,1131,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[12]/b/u,Requisite Company Vote,1132,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[12],” means the approval of this Agreement by the holders of a majority of the outstanding Shares entitled to vote on such matter at a shareholders’ meeting duly called and held for such purpose.,1133,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[13],“,1134,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[13]/b/u,Sarbanes-Oxley Act,1135,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[13],” means the Sarbanes-Oxley Act of 2002.,1136,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[14],“,1137,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[14]/b/u,SEC,1138,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[14],” means the U.S. Securities and Exchange Commission.,1139,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[15],“,1140,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[15]/b/u,Securities Act,1141,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[15],” means the Securities Act of 1933.,1142,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[16],“,1143,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[16]/b/u,Share,1144,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[16],” means any share of the Company Common Stock.,1145,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[17],“,1146,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[17]/b/u,Software,1147,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[17],"” means any programs, applications, middleware, firmware, microcode and other software, including operating systems, software implementations of algorithms, models and methodologies, and application programming interfaces, in each case, whether in source code, object code or other form or format, including libraries, subroutines and other components thereof, and all documentation relating to any of the foregoing.",1148,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[19],-17-,1149,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[19],-17-,n,27,"[0.23973853767858808, 0.49228541666666664, 0.01542423611111111, 0.0002801382015127463]",1.0,33.0,0.23973853767858808,0.49228541666666664,0.01542423611111111,0.0002801382015127463,0.23973853767858808,1.0,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1],“,1150,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1]/b/u,Stock Plans,1151,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1],” means the Amended and Restated,1152,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1]/font[1],Hill-Rom,1153,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1],"Holdings, Inc. Stock Incentive Plan and the 2021",1154,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1]/font[2],Hill-Rom,1155,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1],"Holdings, Inc. Stock Incentive Plan.",1156,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[2],“,1157,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[2]/b/u,Subsidiary,1158,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[2],"” means, with respect to any Person, any other Person of which (a) at least a majority of the securities or ownership interests of such other Person having by their terms ordinary voting power to elect a majority of the board of directors or other Persons performing similar functions is directly or indirectly owned or controlled by such first Person and/or by one or more of its Subsidiaries or (b) such Person or any Subsidiary of such Person is a general partner or managing member (excluding partnerships or other entities in which such Person or any Subsidiary of such Person does not have a majority of the voting interests in such partnership or other entity).",1159,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[3],“,1160,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[3]/b/u,Superior Proposal,1161,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[3],"” means a written Acquisition Proposal, made after the date of this Agreement by any Person, that did not result from a non de minimis breach of",1162,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[3]/u[1],Section,1163,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[3]/u[3],7.2,1164,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[3],", on terms that the Company Board determines in good faith, after consultation with outside legal counsel and its financial advisors, are more favorable to the Company’s shareholders than the transactions contemplated by this Agreement; taking into account the financial, legal, regulatory, conditionality (including whether such proposal is reasonably likely to be consummated if accepted) and other aspects of such proposal;",1165,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[3]/u[4],provided,1166,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[3],that solely for purposes of defining a “Superior Proposal” all references in the definition of “Acquisition Proposal” to “twenty-five percent (25%)” shall be deemed to be a reference to “fifty percent (50%).”,1167,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[4],“,1168,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[4]/b/u,Surviving Corporation,1169,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[4],” has the meaning set forth in,1170,,,,,,,,,,,,,,,
