xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[4]/td[1]/font,Agreement,748,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[4]/td[2]/font,Recitals;,749,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[4]/td[2]/font/u,Annex I,750,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[5]/td[1]/font,Alternative     Acquisition Agreement,751,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[5]/td[2]/font/u,Section 6.9(d),752,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[6]/td[1]/font,Alternative     Financing,753,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[6]/td[2]/font/u,Section 6.8(e),754,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[7]/td[1]/font,Anti-Corruption     Laws,755,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[7]/td[2]/font/u,Section 4.24(a),756,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[8]/td[1]/font,Appraisal     Shares,757,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[8]/td[2]/font/u,Section 3.8(c),758,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[9]/td[1]/font,Balance     Sheet,759,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[9]/td[2]/font/u,Section 4.6(a),760,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[10]/td[1]/font,Book Entry     Share,761,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[10]/td[2]/font/u,Section 3.7(b),762,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[11]/td[1]/font,Certificate     of Merger,763,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[7]/tbody/tr[11]/td[2]/font/u,Section 3.3,764,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/div[39]/p,14,765,/html/body/document/type/sequence/filename/description/text/div[39]/p,14,n,28,"[0.22121963735887787, 0.4953666666666666, 0.009261041666666667, 0.00032073212452959286]",1.0,46.0,0.22121963735887787,0.4953666666666666,0.009261041666666667,0.00032073212452959286,0.22121963735887787,1.0,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[1]/td[1]/u,Term,766,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[1]/td[2]/font/u,Location,767,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[2]/td[1]/font,Change     in Recommendation,768,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[2]/td[2]/font/u,Section 6.9(d),769,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[3]/td[1]/font,Closing,770,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[3]/td[2]/font/u,Section 3.4,771,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[4]/td[1]/font,Closing     Date,772,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[4]/td[2]/font/u,Section 3.4,773,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[5]/td[1]/font,Company,774,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[5]/td[2]/font,Recitals,775,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[6]/td[1]/font,Company     Board,776,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[6]/td[2]/font,Recitals,777,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[7]/td[1]/font,Company     Board Recommendation,778,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[7]/td[2]/font,Recitals,779,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[8]/td[1]/font,Company     Financial Advisor,780,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[8]/td[2]/font/u,Section 4.22,781,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[9]/td[1]/font,Company     Material Contract,782,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[9]/td[2]/font/u,Section 4.17,783,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[10]/td[1]/font,Company     Related Parties,784,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[10]/td[2]/font/u,Section 8.3(f),785,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[11]/td[1]/font,Company     Stock Certificate,786,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[11]/td[2]/font/u,Section 3.7(b),787,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[12]/td[1]/font,Company     Termination Fee,788,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[12]/td[2]/font/u,Section 8.3(a),789,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[13]/td[1]/font,Compensation     Committee,790,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[13]/td[2]/font/u,Section 6.2(d),791,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[14]/td[1]/font,Confidentiality     Agreement,792,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[14]/td[2]/font/u,Section 6.4,793,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[15]/td[1]/font,Consent,794,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[15]/td[2]/font/u,Section 4.4(b),795,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[16]/td[1]/font,Continuing     Employee,796,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[16]/td[2]/font/u,Section 6.2(a),797,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[17]/td[1]/font,Convertible     Noteholder,798,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[17]/td[2]/font,Recitals,799,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[18]/td[1]/font,Convertible     Notes,800,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[18]/td[2]/font,Recitals,801,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[19]/td[1]/font,D&O     Policy,802,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[19]/td[2]/font/u,Section 6.7(c),803,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[20]/td[1]/font,Debt Commitment     Letter,804,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[20]/td[2]/font/u,Section 5.7(a),805,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[21]/td[1]/font,Debt Documents,806,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[21]/td[2]/font/u,Section 6.16,807,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[22]/td[1]/font,Debt Extension     Period,808,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[22]/td[2]/font/u,Section 2.1(d),809,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[23]/td[1]/font,Debt Fee     Letters,810,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[23]/td[2]/font/u,Section 5.7(a),811,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[24]/td[1]/font,Debt Financing     Documents,812,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[24]/td[2]/font/u,Section 5.7(a),813,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[25]/td[1]/font,Decision     Period,814,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[25]/td[2]/font/u,Section 6.9(e)(i)(4),815,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[26]/td[1]/font,Delaware     Courts,816,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[26]/td[2]/font/u,Section 9.3(b),817,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[27]/td[1]/font,DGCL,818,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[27]/td[2]/font,Recitals,819,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[28]/td[1]/font,Dissenting     Stockholder,820,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[28]/td[2]/font/u,Section 3.8(a),821,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[29]/td[1]/font,DTC,822,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[29]/td[2]/font/u,Section 3.7(b),823,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[30]/td[1]/font,DTC Payment,824,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[30]/td[2]/font/u,Section 3.7(c),825,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[31]/td[1]/font,Effective     Time,826,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[31]/td[2]/font/u,Section 3.3,827,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[32]/td[1]/font,Enforceability     Exceptions,828,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[32]/td[2]/font/u,Section 4.3,829,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[33]/td[1]/font,Enforcement     Expenses,830,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[33]/td[2]/font/u,Section 8.3(h),831,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[34]/td[1]/font,Equity     Commitment Letter,832,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[34]/td[2]/font,Recitals,833,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[35]/td[1]/font,Exchange     Fund,834,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[35]/td[2]/font/u,Section 3.7(a),835,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[36]/td[1]/font,Excluded     Shares,836,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[36]/td[2]/font/u,Section 3.6(b),837,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[37]/td[1]/font,Expiration     Date,838,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[37]/td[2]/font/u,Section 2.1(d),839,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[38]/td[1]/font,Expiration     Time,840,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[38]/td[2]/font/u,Annex I,841,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[39]/td[1]/font,Failure     Notice Period,842,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[39]/td[2]/font/u,Section 8.1(h),843,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[40]/td[1]/font,FCPA,844,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[40]/td[2]/font/u,Section 4.24(a),845,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[41]/td[1]/font,GAAP,846,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[41]/td[2]/font/u,Section 4.6(b),847,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[42]/td[1]/font,GAAP Financial     Statements,848,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[42]/td[2]/font/u,Section 4.6(a),849,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[43]/td[1]/font,Guarantor,850,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[43]/td[2]/font,Recitals,851,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[44]/td[1]/font,Indemnified     Individual,852,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[44]/td[2]/font/u,Section 6.7(a),853,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[45]/td[1]/font,Initial     Expiration Date,854,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[45]/td[2]/font/u,Section 2.1(d),855,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[46]/td[1]/font,Interim     Financial Statements,856,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[8]/tbody/tr[46]/td[2]/font/u,Section 4.6(a),857,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/div[41]/p,15,858,/html/body/document/type/sequence/filename/description/text/div[41]/p,15,n,31,"[0.2399931577146767, 0.4953666666666666, 0.009261041666666667, 0.00032073212452959286]",1.0,47.0,0.2399931577146767,0.4953666666666666,0.009261041666666667,0.00032073212452959286,0.2399931577146767,1.0,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[1]/td[1]/u,Term,859,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[1]/td[2]/u,Location,860,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[2]/td[1]/font,Licenses,861,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[2]/td[2]/font/u,Section 4.14(b),862,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[3]/td[1]/font,Limited     Guaranty,863,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[3]/td[2]/font,Recitals,864,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[4]/td[1]/font,Maximum     Premium,865,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[4]/td[2]/font,Section 6.7(c),866,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[5]/td[1]/font,Merger,867,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[5]/td[2]/font,Recitals,868,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[6]/td[1]/font,Minimum     Condition,869,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[6]/td[2]/font/u,Annex I,870,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[7]/td[1]/font,Offer,871,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[7]/td[2]/font/u,Section 2.1(a),872,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[8]/td[1]/font,Offer Commencement     Date,873,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[8]/td[2]/font/u,Section 2.1(a),874,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[9]/td[1]/font,Offer Conditions,875,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[9]/td[2]/font/u,Section 2.1(b),876,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[10]/td[1]/font,Offer Documents,877,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[10]/td[2]/font/u,Section 2.2(a),878,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[11]/td[1]/font,Offer Price,879,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[11]/td[2]/font/u,Section 2.1(a),880,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[12]/td[1]/font,Opinion,881,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[12]/td[2]/font/u,Section 4.22,882,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[13]/td[1]/font,Outside     Date,883,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[13]/td[2]/font/u,Section 8.1(b),884,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[14]/td[1]/font,Parent,885,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[14]/td[2]/font,Recitals,886,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[15]/td[1]/font,Parent     Plan,887,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[15]/td[2]/font/u,Section 6.2(a),888,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[16]/td[1]/font,Parent     Related Parties,889,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[16]/td[2]/font/u,Section 8.3(g),890,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[17]/td[1]/font,Parent     Termination Fee,891,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[17]/td[2]/font/u,Section 8.3(d),892,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[18]/td[1]/font,Paying     Agent,893,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[18]/td[2]/font/u,Section 3.7(a),894,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[19]/td[1]/font,Per Share     Amount,895,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[19]/td[2]/font/u,Section 3.6(a),896,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[20]/td[1]/font,Preferred     Stock,897,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[20]/td[2]/font/u,Section 4.2(a),898,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[21]/td[1]/font,Proposal     Amendment Notice,899,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[21]/td[2]/font/u,Section 6.9(e)(i)(3),900,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[22]/td[1]/font,Purchased     Notes,901,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[22]/td[2]/font,Recitals,902,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[23]/td[1]/font,Purchaser,903,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[23]/td[2]/font,Recitals,904,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[24]/td[1]/font,Registered     IP,905,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[24]/td[2]/font/u,Section 4.9(a),906,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[25]/td[1]/font,Reimbursement     and Indemnification Obligations,907,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[25]/td[2]/font/u,Section 6.8(h),908,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[26]/td[1]/font,Related     Parties,909,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[26]/td[2]/font/u,Section 8.3(g),910,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[27]/td[1]/font,Related     Party Transactions,911,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[27]/td[2]/font/u,Section 4.21,912,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[28]/td[1]/font,Release     Documents,913,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[28]/td[2]/font/u,Section 6.15,914,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[29]/td[1]/font,Required     Amount,915,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[29]/td[2]/font/u,Section 5.10,916,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[30]/td[1]/font,Schedule 14D-9,917,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[30]/td[2]/font/u,Section 2.3(a),918,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[31]/td[1]/font,Schedule TO,919,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[31]/td[2]/font/u,Section 2.2(a),920,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[32]/td[1]/font,Securitization     Base Indenture,921,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[32]/td[2]/font/u,Section 1.1,922,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[33]/td[1]/font,Stockholder     List Date,923,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[33]/td[2]/font/u,Section 2.3(c),924,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[34]/td[1]/font,Support     Agreements,925,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[34]/td[2]/font,Recitals,926,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[35]/td[1]/font,Surviving     Corporation,927,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[35]/td[2]/font/u,Section 3.1,928,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[36]/td[1]/font,Syndication     Documents,929,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[36]/td[2]/font/u,Section 6.8(f),930,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[37]/td[1]/font,WARN Act,931,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/table[9]/tbody/tr[37]/td[2]/font/u,Section 4.15(c),932,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/div[43]/p,16,933,/html/body/document/type/sequence/filename/description/text/div[43]/p,16,n,32,"[0.2554267875470407, 0.4953666666666666, 0.009261041666666667, 0.00032073212452959286]",1.0,48.0,0.2554267875470407,0.4953666666666666,0.009261041666666667,0.00032073212452959286,0.2554267875470407,1.0,,
/html/body/document/type/sequence/filename/description/text/p[324]/font[1]/b,Section 1.3,934,/html/body/document/type/sequence/filename/description/text/p[324]/font[1]/b,Section 1.3,ssn,33,"[0.2564531303455354, 0.07222222222222222, 0.042686666666666664, 0.00032073212452959286]",1.0,49.0,0.2564531303455354,0.07222222222222222,0.042686666666666664,0.00032073212452959286,0.2564531303455354,1.0,,
/html/body/document/type/sequence/filename/description/text/p[324]/b/font/u,Interpretation,935,/html/body/document/type/sequence/filename/description/text/p[324]/b/font/u,Interpretation,sst,34,"[0.2564531303455354, 0.1357423611111111, 0.05639645833333333, 0.00032073212452959286]",1.0,50.0,0.2564531303455354,0.1357423611111111,0.05639645833333333,0.00032073212452959286,0.2564531303455354,1.0,,
/html/body/document/type/sequence/filename/description/text/p[324]/font[2],.,936,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/p[326]/font[1],(a),937,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/p[326]/font[2],"When a reference is made in this Agreement to an Article, Section, Annex, Exhibit or Schedule, such reference shall be to an Article, Section, Annex, Exhibit or Schedule of, or to, this Agreement (or, (i) with respect to any references to Sections of the Company Disclosure Schedule in",938,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/p[326]/font[2]/u[1],Article IV,939,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/p[326]/font[2],", the Company Disclosure Schedule, or (ii) with respect to any references to Sections of the Parent Disclosure Schedule in",940,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/p[326]/font[2]/u[2],Article V,941,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/p[326]/font[2],", the Parent Disclosure Schedule) unless otherwise indicated.",942,,,,,,,,,,,,,,,
