,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
423,/html/body/document/type/sequence/filename/description/text/center[78]/div/p[7],.,sst,305,"[0.24786512192953866, 0.250619649122807, 0.06132673684210527, 8.889152271178405e-05]",2,423,0.24786512192953866,0.250619649122807,0.06132673684210527,8.889152271178405e-05,0.24786512192953866,2,True,1.0
433,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[2],.,sst,314,"[0.26827165249340723, 0.250619649122807, 0.2876154385964912, 8.889152271178405e-05]",2,433,0.26827165249340723,0.250619649122807,0.2876154385964912,8.889152271178405e-05,0.26827165249340723,2,True,1.0
439,/html/body/document/type/sequence/filename/description/text/center[87]/div/p[2],.,sst,318,"[0.27370292453109724, 0.250619649122807, 0.09391438596491228, 8.889152271178405e-05]",3,439,0.27370292453109724,0.250619649122807,0.09391438596491228,8.889152271178405e-05,0.27370292453109724,3,True,1.0
445,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2],.,sst,322,"[0.28014163382618745, 0.24827298245614035, 0.09198456140350877, 8.889152271178405e-05]",3,445,0.28014163382618745,0.24827298245614035,0.09198456140350877,8.889152271178405e-05,0.28014163382618745,3,True,1.0
450,/html/body/document/type/sequence/filename/description/text/center[91]/div/p[1],.,sst,326,"[0.28479066046401375, 0.250619649122807, 0.10830035087719299, 8.889152271178405e-05]",2,450,0.28479066046401375,0.250619649122807,0.10830035087719299,8.889152271178405e-05,0.28479066046401375,2,True,1.0
458,/html/body/document/type/sequence/filename/description/text/center[92]/div/p[3],.,sst,329,"[0.28948413286319596, 0.250619649122807, 0.20812491228070173, 8.889152271178405e-05]",6,458,0.28948413286319596,0.250619649122807,0.20812491228070173,8.889152271178405e-05,0.28948413286319596,6,True,1.0
466,/html/body/document/type/sequence/filename/description/text/center[95]/div/p[2],.,sst,336,"[0.2975347417701265, 0.2552961403508772, 0.09408421052631578, 8.889152271178405e-05]",2,466,0.2975347417701265,0.2552961403508772,0.09408421052631578,8.889152271178405e-05,0.2975347417701265,2,True,1.0
469,/html/body/document/type/sequence/filename/description/text/center[95]/div/p[3],.,sst,338,"[0.29909923256985393, 0.2545228070175439, 0.19001122807017545, 8.889152271178405e-05]",2,469,0.29909923256985393,0.2545228070175439,0.19001122807017545,8.889152271178405e-05,0.29909923256985393,2,True,1.0
473,/html/body/document/type/sequence/filename/description/text/center[96]/div/p[2],.,sst,341,"[0.3003437138878189, 0.2552961403508772, 0.15303719298245613, 8.889152271178405e-05]",2,473,0.3003437138878189,0.2552961403508772,0.15303719298245613,8.889152271178405e-05,0.3003437138878189,2,True,1.0
480,/html/body/document/type/sequence/filename/description/text/center[96]/div/p[6],.,sst,345,"[0.30246525822987347, 0.2552961403508772, 0.08572350877192983, 8.889152271178405e-05]",2,480,0.30246525822987347,0.2552961403508772,0.08572350877192983,8.889152271178405e-05,0.30246525822987347,2,True,1.0
484,/html/body/document/type/sequence/filename/description/text/center[97]/div/p[1],.,sst,348,"[0.30306379448279946, 0.2552961403508772, 0.15151859649122806, 8.889152271178405e-05]",2,484,0.30306379448279946,0.2552961403508772,0.15151859649122806,8.889152271178405e-05,0.30306379448279946,2,True,1.0
487,/html/body/document/type/sequence/filename/description/text/center[97]/div/p[2],.,sst,350,"[0.3050875581498711, 0.2552140350877193, 0.18180350877192983, 8.889152271178405e-05]",2,487,0.3050875581498711,0.2552140350877193,0.18180350877192983,8.889152271178405e-05,0.3050875581498711,2,True,1.0
499,/html/body/document/type/sequence/filename/description/text/center[100]/div/p[5],.,sst,361,"[0.31467302734895847, 0.2552961403508772, 0.042368421052631576, 8.889152271178405e-05]",2,499,0.31467302734895847,0.2552961403508772,0.042368421052631576,8.889152271178405e-05,0.31467302734895847,2,True,1.0
505,/html/body/document/type/sequence/filename/description/text/center[101]/div/p[3],. No later than immediately prior to the ,sst,366,"[0.31748199946665084, 0.2552140350877193, 0.1794519298245614, 8.889152271178405e-05]",2,505,0.31748199946665084,0.2552140350877193,0.1794519298245614,8.889152271178405e-05,0.31748199946665084,2,True,1.0
514,/html/body/document/type/sequence/filename/description/text/center[102]/div/p[3],".
",sst,371,"[0.3183590624907405, 0.250619649122807, 0.29079508771929824, 8.889152271178405e-05]",5,514,0.3183590624907405,0.250619649122807,0.29079508771929824,8.889152271178405e-05,0.3183590624907405,5,True,1.0
517,/html/body/document/type/sequence/filename/description/text/center[102]/div/p[4],.,ssst,373,"[0.3186820350232599, 0.2712940350877193, 0.08834456140350877, 8.889152271178405e-05]",2,517,0.3186820350232599,0.2712940350877193,0.08834456140350877,8.889152271178405e-05,0.3186820350232599,2,True,1.0
520,/html/body/document/type/sequence/filename/description/text/center[102]/div/p[5],. Any waiting period,ssst,375,"[0.3189131529823106, 0.271820350877193, 0.08106385964912281, 8.889152271178405e-05]",2,520,0.3189131529823106,0.271820350877193,0.08106385964912281,8.889152271178405e-05,0.3189131529823106,2,True,1.0
523,/html/body/document/type/sequence/filename/description/text/center[102]/div/p[6],.,ssst,377,"[0.3191442709413612, 0.2712940350877193, 0.10808631578947368, 8.889152271178405e-05]",2,523,0.3191442709413612,0.2712940350877193,0.10808631578947368,8.889152271178405e-05,0.3191442709413612,2,True,1.0
526,/html/body/document/type/sequence/filename/description/text/center[102]/div/p[7],. The Registration Stat,ssst,379,"[0.31955909804734955, 0.271820350877193, 0.08781824561403509, 8.889152271178405e-05]",2,526,0.31955909804734955,0.271820350877193,0.08781824561403509,8.889152271178405e-05,0.31955909804734955,2,True,1.0
529,/html/body/document/type/sequence/filename/description/text/center[102]/div/p[8],.,ssst,381,"[0.3197902160064002, 0.2712940350877193, 0.028848701754385964, 8.889152271178405e-05]",2,529,0.3197902160064002,0.2712940350877193,0.028848701754385964,8.889152271178405e-05,0.3197902160064002,2,True,1.0
533,/html/body/document/type/sequence/filename/description/text/center[102]/div/p[9],. ,sst,383,"[0.32016059735103264, 0.2503621052631579, 0.22168280701754386, 8.889152271178405e-05]",3,533,0.32016059735103264,0.2503621052631579,0.22168280701754386,8.889152271178405e-05,0.32016059735103264,3,True,1.0
536,/html/body/document/type/sequence/filename/description/text/center[102]/div/p[10],.,ssst,385,"[0.3204835698835521, 0.2712940350877193, 0.1823957894736842, 8.889152271178405e-05]",2,536,0.3204835698835521,0.2712940350877193,0.1823957894736842,8.889152271178405e-05,0.3204835698835521,2,True,1.0
540,/html/body/document/type/sequence/filename/description/text/center[103]/div/p[2],.,ssst,388,"[0.3225073335506237, 0.271820350877193, 0.16825684210526315, 8.889152271178405e-05]",2,540,0.3225073335506237,0.271820350877193,0.16825684210526315,8.889152271178405e-05,0.3225073335506237,2,True,1.0
545,/html/body/document/type/sequence/filename/description/text/center[103]/div/p[4],.,ssst,392,"[0.322969569468725, 0.271820350877193, 0.09203929824561403, 8.889152271178405e-05]",2,545,0.322969569468725,0.271820350877193,0.09203929824561403,8.889152271178405e-05,0.322969569468725,2,True,1.0
548,/html/body/document/type/sequence/filename/description/text/center[103]/div/p[5],.,sst,394,"[0.32315624166641976, 0.2503621052631579, 0.21797122807017544, 8.889152271178405e-05]",2,548,0.32315624166641976,0.2503621052631579,0.21797122807017544,8.889152271178405e-05,0.32315624166641976,2,True,1.0
551,/html/body/document/type/sequence/filename/description/text/center[103]/div/p[6],.,ssst,396,"[0.3234792141989392, 0.2712940350877193, 0.14870596491228072, 8.889152271178405e-05]",2,551,0.3234792141989392,0.2712940350877193,0.14870596491228072,8.889152271178405e-05,0.3234792141989392,2,True,1.0
555,/html/body/document/type/sequence/filename/description/text/center[104]/div/p[2],.,ssst,399,"[0.32550297786601085, 0.271820350877193, 0.17379368421052632, 8.889152271178405e-05]",2,555,0.32550297786601085,0.271820350877193,0.17379368421052632,8.889152271178405e-05,0.32550297786601085,2,True,1.0
558,/html/body/document/type/sequence/filename/description/text/center[104]/div/p[3],.,ssst,401,"[0.32573409582506146, 0.2712940350877193, 0.0916119298245614, 8.889152271178405e-05]",2,558,0.32573409582506146,0.2712940350877193,0.0916119298245614,8.889152271178405e-05,0.32573409582506146,2,True,1.0
561,/html/body/document/type/sequence/filename/description/text/center[104]/div/p[4],.,ssst,403,"[0.32596521378411214, 0.271820350877193, 0.09438035087719297, 8.889152271178405e-05]",2,561,0.32596521378411214,0.271820350877193,0.09438035087719297,8.889152271178405e-05,0.32596521378411214,2,True,1.0
564,/html/body/document/type/sequence/filename/description/text/center[104]/div/p[5],.,sst,405,"[0.3261518859818069, 0.250619649122807, 0.13956140350877194, 8.889152271178405e-05]",2,564,0.3261518859818069,0.250619649122807,0.13956140350877194,8.889152271178405e-05,0.3261518859818069,2,True,1.0
569,/html/body/document/type/sequence/filename/description/text/center[104]/div/p[8],.,sst,409,"[0.3268956117218288, 0.2505319298245614, 0.05180919298245615, 8.889152271178405e-05]",2,569,0.3268956117218288,0.2505319298245614,0.05180919298245615,8.889152271178405e-05,0.3268956117218288,2,True,1.0
574,/html/body/document/type/sequence/filename/description/text/center[106]/div/p[1],.,sst,413,"[0.33122759192864976, 0.250619649122807, 0.1808336842105263, 8.889152271178405e-05]",2,574,0.33122759192864976,0.250619649122807,0.1808336842105263,8.889152271178405e-05,0.33122759192864976,2,True,1.0
577,/html/body/document/type/sequence/filename/description/text/center[106]/div/p[4],.,sst,415,"[0.3322439183383211, 0.250619649122807, 0.12404631578947367, 8.889152271178405e-05]",2,577,0.3322439183383211,0.250619649122807,0.12404631578947367,8.889152271178405e-05,0.3322439183383211,2,True,1.0
584,/html/body/document/type/sequence/filename/description/text/center[108]/div/p[4],.,sst,421,"[0.3382796527304513, 0.250619649122807, 0.08420491228070176, 8.889152271178405e-05]",2,584,0.3382796527304513,0.250619649122807,0.08420491228070176,8.889152271178405e-05,0.3382796527304513,2,True,1.0
592,/html/body/document/type/sequence/filename/description/text/center[109]/div/p[28],.,sst,428,"[0.34377018578328244, 0.250619649122807, 0.08965473684210526, 8.889152271178405e-05]",2,592,0.34377018578328244,0.250619649122807,0.08965473684210526,8.889152271178405e-05,0.34377018578328244,2,True,1.0
597,/html/body/document/type/sequence/filename/description/text/center[111]/div/p[3],.,sst,432,"[0.34929331239444134, 0.250619649122807, 0.05638708771929825, 8.889152271178405e-05]",2,597,0.34929331239444134,0.250619649122807,0.05638708771929825,8.889152271178405e-05,0.34929331239444134,2,True,1.0
600,/html/body/document/type/sequence/filename/description/text/center[111]/div/p[4],.,sst,434,"[0.34966369373907374, 0.250619649122807, 0.19433122807017544, 8.889152271178405e-05]",2,600,0.34966369373907374,0.250619649122807,0.19433122807017544,8.889152271178405e-05,0.34966369373907374,2,True,1.0
604,/html/body/document/type/sequence/filename/description/text/center[112]/div/p[1],.,sst,437,"[0.350721502859344, 0.250619649122807, 0.1819901754385965, 8.889152271178405e-05]",2,604,0.350721502859344,0.250619649122807,0.1819901754385965,8.889152271178405e-05,0.350721502859344,2,True,1.0
617,/html/body/document/type/sequence/filename/description/text/center[114]/div/p[3],.,sst,449,"[0.3592876825980029, 0.25503859649122806, 0.05145284210526316, 8.889152271178405e-05]",2,617,0.3592876825980029,0.25503859649122806,0.05145284210526316,8.889152271178405e-05,0.3592876825980029,2,True,1.0
623,/html/body/document/type/sequence/filename/description/text/center[115]/div/p[6],.,sst,454,"[0.3612284808438769, 0.2552961403508772, 0.058974807017543866, 8.889152271178405e-05]",2,623,0.3612284808438769,0.2552961403508772,0.058974807017543866,8.889152271178405e-05,0.3612284808438769,2,True,1.0
670,/html/body/document/type/sequence/filename/description/text/center[134]/div/p[3],.,sst,482,"[0.4155856469821328, 0.28569052631578945, 0.054813614035087714, 8.889152271178405e-05]",2,670,0.4155856469821328,0.28569052631578945,0.054813614035087714,8.889152271178405e-05,0.4155856469821328,2,True,1.0
673,/html/body/document/type/sequence/filename/description/text/center[134]/div/p[8],.,sst,484,"[0.4170819876144478, 0.28569052631578945, 0.060784, 8.889152271178405e-05]",2,673,0.4170819876144478,0.28569052631578945,0.060784,8.889152271178405e-05,0.4170819876144478,2,True,1.0
679,/html/body/document/type/sequence/filename/description/text/center[135]/div/p[3],.,sst,489,"[0.41888055942398295, 0.28569052631578945, 0.03194624561403509, 8.889152271178405e-05]",2,679,0.41888055942398295,0.28569052631578945,0.03194624561403509,8.889152271178405e-05,0.41888055942398295,2,True,1.0
682,/html/body/document/type/sequence/filename/description/text/center[135]/div/p[4],.,sst,491,"[0.4193427953420842, 0.28560842105263157, 0.027039438596491227, 8.889152271178405e-05]",2,682,0.4193427953420842,0.28560842105263157,0.027039438596491227,8.889152271178405e-05,0.4193427953420842,2,True,1.0
685,/html/body/document/type/sequence/filename/description/text/center[135]/div/p[5],.,sst,493,"[0.4202643041275297, 0.28569052631578945, 0.040800421052631576, 8.889152271178405e-05]",2,685,0.4202643041275297,0.28569052631578945,0.040800421052631576,8.889152271178405e-05,0.4202643041275297,2,True,1.0
696,/html/body/document/type/sequence/filename/description/text/center[136]/div/p[6],.,sst,502,"[0.4245548016237518, 0.28543298245614035, 0.18105824561403508, 8.889152271178405e-05]",2,696,0.4245548016237518,0.28543298245614035,0.18105824561403508,8.889152271178405e-05,0.4245548016237518,2,True,1.0
700,/html/body/document/type/sequence/filename/description/text/center[137]/div/p[3],.,sst,505,"[0.4263533734332869, 0.28569052631578945, 0.07847017543859648, 8.889152271178405e-05]",2,700,0.4263533734332869,0.28569052631578945,0.07847017543859648,8.889152271178405e-05,0.4263533734332869,2,True,1.0
703,/html/body/document/type/sequence/filename/description/text/center[137]/div/p[4],.,sst,507,"[0.42672375477791935, 0.28569052631578945, 0.0644298245614035, 8.889152271178405e-05]",2,703,0.42672375477791935,0.28569052631578945,0.0644298245614035,8.889152271178405e-05,0.42672375477791935,2,True,1.0
707,/html/body/document/type/sequence/filename/description/text/center[137]/div/p[5],. ,sst,509,"[0.42700228154908293, 0.28569052631578945, 0.14650736842105264, 8.889152271178405e-05]",3,707,0.42700228154908293,0.28569052631578945,0.14650736842105264,8.889152271178405e-05,0.42700228154908293,3,True,1.0
712,/html/body/document/type/sequence/filename/description/text/center[137]/div/p[8],.,sst,513,"[0.42784082491333075, 0.28569052631578945, 0.12625543859649122, 8.889152271178405e-05]",2,712,0.42784082491333075,0.28569052631578945,0.12625543859649122,8.889152271178405e-05,0.42784082491333075,2,True,1.0
715,/html/body/document/type/sequence/filename/description/text/center[137]/div/p[9],.,sst,515,"[0.42811935168449433, 0.28569052631578945, 0.10608561403508772, 8.889152271178405e-05]",2,715,0.42811935168449433,0.28569052631578945,0.10608561403508772,8.889152271178405e-05,0.42811935168449433,2,True,1.0
721,/html/body/document/type/sequence/filename/description/text/center[138]/div/p[4],.,sst,520,"[0.42987940383418766, 0.28569052631578945, 0.06702849122807018, 8.889152271178405e-05]",2,721,0.42987940383418766,0.28569052631578945,0.06702849122807018,8.889152271178405e-05,0.42987940383418766,2,True,1.0
733,/html/body/document/type/sequence/filename/description/text/center[139]/div/p[4],.,sst,532,"[0.433432101691902, 0.28543298245614035, 0.08394175438596492, 8.889152271178405e-05]",2,733,0.433432101691902,0.28543298245614035,0.08394175438596492,8.889152271178405e-05,0.433432101691902,2,True,1.0
741,/html/body/document/type/sequence/filename/description/text/center[140]/div/p[3],.,sst,539,"[0.4361610714391538, 0.2900217543859649, 0.11941894736842106, 8.889152271178405e-05]",2,741,0.4361610714391538,0.2900217543859649,0.11941894736842106,8.889152271178405e-05,0.4361610714391538,2,True,1.0
744,/html/body/document/type/sequence/filename/description/text/center[140]/div/p[4],.,sst,541,"[0.43680701650419274, 0.2900217543859649, 0.17950105263157895, 8.889152271178405e-05]",2,744,0.43680701650419274,0.2900217543859649,0.17950105263157895,8.889152271178405e-05,0.43680701650419274,2,True,1.0
755,/html/body/document/type/sequence/filename/description/text/center[144]/div/p[5],.,sst,551,"[0.45062372218436103, 0.2903726315789474, 0.08861263157894736, 8.889152271178405e-05]",2,755,0.45062372218436103,0.2903726315789474,0.08861263157894736,8.889152271178405e-05,0.45062372218436103,2,True,1.0
759,/html/body/document/type/sequence/filename/description/text/center[145]/div/p[2],.,sst,554,"[0.4520519126492637, 0.2903726315789474, 0.046940771929824564, 8.889152271178405e-05]",2,759,0.4520519126492637,0.2903726315789474,0.046940771929824564,8.889152271178405e-05,0.4520519126492637,2,True,1.0
764,/html/body/document/type/sequence/filename/description/text/center[145]/div/p[5],.,sst,558,"[0.4532578743073869, 0.2903726315789474, 0.04754933333333333, 8.889152271178405e-05]",2,764,0.4532578743073869,0.2903726315789474,0.04754933333333333,8.889152271178405e-05,0.4532578743073869,2,True,1.0
769,/html/body/document/type/sequence/filename/description/text/center[145]/div/p[7],.,sst,562,"[0.45381492784971406, 0.29028491228070175, 0.027039438596491227, 8.889152271178405e-05]",2,769,0.45381492784971406,0.29028491228070175,0.027039438596491227,8.889152271178405e-05,0.45381492784971406,2,True,1.0
773,/html/body/document/type/sequence/filename/description/text/center[146]/div/p[2],.,sst,565,"[0.4556105366084921, 0.29010947368421053, 0.1319684210526316, 8.889152271178405e-05]",2,773,0.4556105366084921,0.29010947368421053,0.1319684210526316,8.889152271178405e-05,0.4556105366084921,2,True,1.0
779,/html/body/document/type/sequence/filename/description/text/center[147]/div/p[4],.,sst,570,"[0.4596254703843077, 0.2903726315789474, 0.07276350877192983, 8.889152271178405e-05]",2,779,0.4596254703843077,0.2903726315789474,0.07276350877192983,8.889152271178405e-05,0.4596254703843077,2,True,1.0
785,/html/body/document/type/sequence/filename/description/text/center[148]/div/p[3],.,sst,575,"[0.46234555097928826, 0.2903726315789474, 0.20550456140350876, 8.889152271178405e-05]",2,785,0.46234555097928826,0.2903726315789474,0.20550456140350876,8.889152271178405e-05,0.46234555097928826,2,True,1.0
789,/html/body/document/type/sequence/filename/description/text/center[149]/div/p[1],.,sst,578,"[0.46478710480310526, 0.29010947368421053, 0.1358554385964912, 8.889152271178405e-05]",2,789,0.46478710480310526,0.29010947368421053,0.1358554385964912,8.889152271178405e-05,0.46478710480310526,2,True,1.0
794,/html/body/document/type/sequence/filename/description/text/center[149]/div/p[4],.,sst,582,"[0.46654419390204155, 0.2903726315789474, 0.04668856140350877, 8.889152271178405e-05]",2,794,0.46654419390204155,0.2903726315789474,0.04668856140350877,8.889152271178405e-05,0.46654419390204155,2,True,1.0
819,/html/body/document/type/sequence/filename/description/text/center[157]/div/p[1],.,sst,602,"[0.48652463776704497, 0.2856856140350877, 0.18707228070175436, 8.889152271178405e-05]",2,819,0.48652463776704497,0.2856856140350877,0.18707228070175436,8.889152271178405e-05,0.48652463776704497,2,True,1.0
834,/html/body/document/type/sequence/filename/description/text/center[160]/div/p[2],. To the fullest exte,sst,613,"[0.49761829980147565, 0.2856856140350877, 0.08418315789473683, 8.889152271178405e-05]",2,834,0.49761829980147565,0.2856856140350877,0.08418315789473683,8.889152271178405e-05,0.49761829980147565,2,True,1.0
846,/html/body/document/type/sequence/filename/description/text/center[161]/div/p[5],". Subject to the rights of holders of Preferred Stock, until the Trigger",sst,622,"[0.501173960709947, 0.2856961403508772, 0.28842666666666666, 8.889152271178405e-05]",2,846,0.501173960709947,0.2856961403508772,0.28842666666666666,8.889152271178405e-05,0.501173960709947,2,True,1.0
854,/html/body/document/type/sequence/filename/description/text/center[162]/div/p[3],.,sst,627,"[0.5045340602684524, 0.2856961403508772, 0.05638708771929825, 8.889152271178405e-05]",2,854,0.5045340602684524,0.2856961403508772,0.05638708771929825,8.889152271178405e-05,0.5045340602684524,2,True,1.0
862,/html/body/document/type/sequence/filename/description/text/center[163]/div/p[1],.,sst,632,"[0.5064215236006994, 0.2856961403508772, 0.11971508771929824, 8.889152271178405e-05]",2,862,0.5064215236006994,0.2856961403508772,0.11971508771929824,8.889152271178405e-05,0.5064215236006994,2,True,1.0
866,/html/body/document/type/sequence/filename/description/text/center[163]/div/p[2],.,sst,634,"[0.5069756140922694, 0.2856961403508772, 0.07352, 8.889152271178405e-05]",2,866,0.5069756140922694,0.2856961403508772,0.07352,8.889152271178405e-05,0.5069756140922694,2,True,1.0
874,/html/body/document/type/sequence/filename/description/text/center[164]/div/p[1],.,sst,639,"[0.5093223502918606, 0.2856961403508772, 0.06729164912280702, 8.889152271178405e-05]",2,874,0.5093223502918606,0.2856961403508772,0.06729164912280702,8.889152271178405e-05,0.5093223502918606,2,True,1.0
881,/html/body/document/type/sequence/filename/description/text/center[164]/div/p[3],.,sst,643,"[0.5104305312750008, 0.28534526315789477, 0.12184771929824562, 8.889152271178405e-05]",2,881,0.5104305312750008,0.28534526315789477,0.12184771929824562,8.889152271178405e-05,0.5104305312750008,2,True,1.0
887,/html/body/document/type/sequence/filename/description/text/center[164]/div/p[6],.,sst,647,"[0.5114527837861863, 0.28543298245614035, 0.3338161403508772, 8.889152271178405e-05]",2,887,0.5114527837861863,0.28543298245614035,0.3338161403508772,8.889152271178405e-05,0.5114527837861863,2,True,1.0
891,/html/body/document/type/sequence/filename/description/text/center[164]/div/p[7],.,sst,649,"[0.5121905834246941, 0.2856961403508772, 0.08027438596491228, 8.889152271178405e-05]",2,891,0.5121905834246941,0.2856961403508772,0.08027438596491228,8.889152271178405e-05,0.5121905834246941,2,True,1.0
896,/html/body/document/type/sequence/filename/description/text/center[165]/div/p[1],.,sst,652,"[0.5129728288245577, 0.2856961403508772, 0.07336070175438597, 8.889152271178405e-05]",2,896,0.5129728288245577,0.2856961403508772,0.07336070175438597,8.889152271178405e-05,0.5129728288245577,2,True,1.0
902,/html/body/document/type/sequence/filename/description/text/center[165]/div/p[4],.,sst,656,"[0.5139032267622745, 0.2856961403508772, 0.14347578947368422, 8.889152271178405e-05]",2,902,0.5139032267622745,0.2856961403508772,0.14347578947368422,8.889152271178405e-05,0.5139032267622745,2,True,1.0
906,/html/body/document/type/sequence/filename/description/text/center[165]/div/p[5],.,sst,658,"[0.5152840084150642, 0.2856961403508772, 0.2171817543859649, 8.889152271178405e-05]",2,906,0.5152840084150642,0.2856961403508772,0.2171817543859649,8.889152271178405e-05,0.5152840084150642,2,True,1.0
915,/html/body/document/type/sequence/filename/description/text/center[167]/div/p[1],.,sst,664,"[0.5194737621855463, 0.2856961403508772, 0.20861824561403508, 8.889152271178405e-05]",2,915,0.5194737621855463,0.2856961403508772,0.20861824561403508,8.889152271178405e-05,0.5194737621855463,2,True,1.0
919,/html/body/document/type/sequence/filename/description/text/center[167]/div/p[9],.,sst,666,"[0.5215301194109455, 0.2856961403508772, 0.1312119298245614, 8.889152271178405e-05]",2,919,0.5215301194109455,0.2856961403508772,0.1312119298245614,8.889152271178405e-05,0.5215301194109455,2,True,1.0
926,/html/body/document/type/sequence/filename/description/text/center[168]/div/p[7],.,sst,671,"[0.524993925745948, 0.2856961403508772, 0.09430947368421053, 8.889152271178405e-05]",2,926,0.524993925745948,0.2856961403508772,0.09430947368421053,8.889152271178405e-05,0.524993925745948,2,True,1.0
930,/html/body/document/type/sequence/filename/description/text/center[168]/div/p[8],.,sst,673,"[0.5256398708109871, 0.2856961403508772, 0.04340463157894737, 8.889152271178405e-05]",2,930,0.5256398708109871,0.2856961403508772,0.04340463157894737,8.889152271178405e-05,0.5256398708109871,2,True,1.0
937,/html/body/document/type/sequence/filename/description/text/center[169]/div/p[3],.,sst,678,"[0.5266117514593025, 0.2856961403508772, 0.044435298245614034, 8.889152271178405e-05]",2,937,0.5266117514593025,0.2856961403508772,0.044435298245614034,8.889152271178405e-05,0.5266117514593025,2,True,1.0
942,/html/body/document/type/sequence/filename/description/text/center[170]/div/p[6],.,sst,681,"[0.5311955909804735, 0.2856961403508772, 0.05819080701754385, 8.889152271178405e-05]",2,942,0.5311955909804735,0.2856961403508772,0.05819080701754385,8.889152271178405e-05,0.5311955909804735,2,True,1.0
946,/html/body/document/type/sequence/filename/description/text/center[170]/div/p[7],.,sst,683,"[0.5313822631781683, 0.2856961403508772, 0.1059978947368421, 8.889152271178405e-05]",2,946,0.5313822631781683,0.2856961403508772,0.1059978947368421,8.889152271178405e-05,0.5313822631781683,2,True,1.0
950,/html/body/document/type/sequence/filename/description/text/center[170]/div/p[8],.,sst,685,"[0.5321200628166761, 0.2856961403508772, 0.12133754385964912, 8.889152271178405e-05]",2,950,0.5321200628166761,0.2856961403508772,0.12133754385964912,8.889152271178405e-05,0.5321200628166761,2,True,1.0
963,/html/body/document/type/sequence/filename/description/text/center[171]/div/p[4],. In addition to any vote or consent req,sst,694,"[0.5339245607277253, 0.2856961403508772, 0.15248912280701754, 8.889152271178405e-05]",2,963,0.5339245607277253,0.2856961403508772,0.15248912280701754,8.889152271178405e-05,0.5339245607277253,2,True,1.0
966,/html/body/document/type/sequence/filename/description/text/center[171]/div/p[5],.,sst,696,"[0.5343867966458266, 0.28569052631578945, 0.06677080701754386, 8.889152271178405e-05]",2,966,0.5343867966458266,0.28569052631578945,0.06677080701754386,8.889152271178405e-05,0.5343867966458266,2,True,1.0
975,/html/body/document/type/sequence/filename/description/text/center[175]/div/p[4],.,sst,704,"[0.5447491777534149, 0.24594315789473684, 0.029194105263157893, 8.889152271178405e-05]",2,975,0.5447491777534149,0.24594315789473684,0.029194105263157893,8.889152271178405e-05,0.5447491777534149,2,True,1.0
978,/html/body/document/type/sequence/filename/description/text/center[175]/div/p[5],.,sst,706,"[0.5458069868736851, 0.24594315789473684, 0.11774666666666665, 8.889152271178405e-05]",2,978,0.5458069868736851,0.24594315789473684,0.11774666666666665,8.889152271178405e-05,0.5458069868736851,2,True,1.0
982,/html/body/document/type/sequence/filename/description/text/center[176]/div/p[3],.,sst,709,"[0.5482011318853892, 0.24594315789473684, 0.07872280701754386, 8.889152271178405e-05]",2,982,0.5482011318853892,0.24594315789473684,0.07872280701754386,8.889152271178405e-05,0.5482011318853892,2,True,1.0
985,/html/body/document/type/sequence/filename/description/text/center[176]/div/p[4],.,sst,711,"[0.5490752318587218, 0.24594315789473684, 0.14216, 8.889152271178405e-05]",2,985,0.5490752318587218,0.24594315789473684,0.14216,8.889152271178405e-05,0.5490752318587218,2,True,1.0
993,/html/body/document/type/sequence/filename/description/text/center[177]/div/p[3],. Notwithstanding any provision,sst,718,"[0.5508738036682568, 0.24594315789473684, 0.1374778947368421, 8.889152271178405e-05]",2,993,0.5508738036682568,0.24594315789473684,0.1374778947368421,8.889152271178405e-05,0.5508738036682568,2,True,1.0
997,/html/body/document/type/sequence/filename/description/text/center[177]/div/p[4],.,sst,720,"[0.5520234673619959, 0.24359649122807017, 0.03795501754385965, 8.889152271178405e-05]",3,997,0.5520234673619959,0.24359649122807017,0.03795501754385965,8.889152271178405e-05,0.5520234673619959,3,True,1.0
1004,/html/body/document/type/sequence/filename/description/text/center[178]/div/p[1],.,sst,725,"[0.5532205398678479, 0.250619649122807, 0.03143642105263158, 8.889152271178405e-05]",2,1004,0.5532205398678479,0.250619649122807,0.03143642105263158,8.889152271178405e-05,0.5532205398678479,2,True,1.0
1013,/html/body/document/type/sequence/filename/description/text/center[178]/div/p[4],.,sst,731,"[0.5548324394796883, 0.250619649122807, 0.12774105263157895, 8.889152271178405e-05]",2,1013,0.5548324394796883,0.250619649122807,0.12774105263157895,8.889152271178405e-05,0.5548324394796883,2,True,1.0
1016,/html/body/document/type/sequence/filename/description/text/center[178]/div/p[5],.,sst,733,"[0.5555228303060831, 0.250619649122807, 0.0988322807017544, 8.889152271178405e-05]",2,1016,0.5555228303060831,0.250619649122807,0.0988322807017544,8.889152271178405e-05,0.5555228303060831,2,True,1.0
1020,/html/body/document/type/sequence/filename/description/text/center[179]/div/p[1]/b[2],.,sst,736,"[0.5563050757059468, 0.250619649122807, 0.04236294736842105, 8.889152271178405e-05]",2,1020,0.5563050757059468,0.250619649122807,0.04236294736842105,8.889152271178405e-05,0.5563050757059468,2,True,1.0
