,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
102,/html/body/document/type/sequence/filename/description/text/p[458],.,ssst,223,"[0.31916299559471367, 0.15485000000000002, 0.07887361111111112, 0.00038870173620108835]",2,102,0.31916299559471367,0.15485000000000002,0.07887361111111112,0.00038870173620108835,0.31916299559471367,2
103,/html/body/document/type/sequence/filename/description/text/div[24]/div[1]/div/div,19,n,55,"[0.32076962943767817, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,103,0.32076962943767817,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.32076962943767817,1
104,/html/body/document/type/sequence/filename/description/text/p[463],Section 3.3,ssn,56,"[0.32438196423944027, 0.07888472222222222, 0.041655833333333336, 0.00038870173620108835]",1,104,0.32438196423944027,0.07888472222222222,0.041655833333333336,0.00038870173620108835,0.32438196423944027,1
105,/html/body/document/type/sequence/filename/description/text/p[463]/u,Payment for Securities,sst,147,"[0.32438196423944027, 0.12979583333333333, 0.08663749999999999, 0.00038870173620108835]",2,105,0.32438196423944027,0.12979583333333333,0.08663749999999999,0.00038870173620108835,0.32438196423944027,2
106,/html/body/document/type/sequence/filename/description/text/p[463],.,sst,147,"[0.32438196423944027, 0.12979583333333333, 0.08663749999999999, 0.00038870173620108835]",2,106,0.32438196423944027,0.12979583333333333,0.08663749999999999,0.00038870173620108835,0.32438196423944027,2
107,/html/body/document/type/sequence/filename/description/text/p[465],(a),sssn,183,"[0.3251852811609225, 0.11221805555555556, 0.010275625, 0.00038870173620108835]",1,107,0.3251852811609225,0.11221805555555556,0.010275625,0.00038870173620108835,0.3251852811609225,1
108,/html/body/document/type/sequence/filename/description/text/p[465]/u[1],Paying Agent; Exchange Fund,ssst,184,"[0.3251852811609225, 0.13294791666666667, 0.1160861111111111, 0.00038870173620108835]",2,108,0.3251852811609225,0.13294791666666667,0.1160861111111111,0.00038870173620108835,0.3251852811609225,2
109,/html/body/document/type/sequence/filename/description/text/p[465],.,ssst,184,"[0.3251852811609225, 0.13294791666666667, 0.1160861111111111, 0.00038870173620108835]",2,109,0.3251852811609225,0.13294791666666667,0.1160861111111111,0.00038870173620108835,0.3251852811609225,2
110,/html/body/document/type/sequence/filename/description/text/p[467],(b),sssn,185,"[0.3283985488468515, 0.11221805555555556, 0.010796458333333333, 0.00038870173620108835]",1,110,0.3283985488468515,0.11221805555555556,0.010796458333333333,0.00038870173620108835,0.3283985488468515,1
111,/html/body/document/type/sequence/filename/description/text/p[467]/u,Payment Procedures,ssst,186,"[0.3283985488468515, 0.1322701388888889, 0.07815763888888888, 0.00038870173620108835]",2,111,0.3283985488468515,0.1322701388888889,0.07815763888888888,0.00038870173620108835,0.3283985488468515,2
112,/html/body/document/type/sequence/filename/description/text/p[467],.,ssst,186,"[0.3283985488468515, 0.1322701388888889, 0.07815763888888888, 0.00038870173620108835]",2,112,0.3283985488468515,0.1322701388888889,0.07815763888888888,0.00038870173620108835,0.3283985488468515,2
113,/html/body/document/type/sequence/filename/description/text/div[25]/div[1]/div/div,20,n,58,"[0.33562840114019177, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,113,0.33562840114019177,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.33562840114019177,1
114,/html/body/document/type/sequence/filename/description/text/p[474],(c),sssn,187,"[0.3392381445970459, 0.11221805555555556, 0.010275625, 0.00038870173620108835]",1,114,0.3392381445970459,0.11221805555555556,0.010275625,0.00038870173620108835,0.3392381445970459,1
115,/html/body/document/type/sequence/filename/description/text/p[474]/u[1],Termination Rights,ssst,188,"[0.3392381445970459, 0.13365902777777777, 0.07444097222222222, 0.00038870173620108835]",2,115,0.3392381445970459,0.13365902777777777,0.07444097222222222,0.00038870173620108835,0.3392381445970459,2
116,/html/body/document/type/sequence/filename/description/text/p[474],.,ssst,188,"[0.3392381445970459, 0.13365902777777777, 0.07444097222222222, 0.00038870173620108835]",2,116,0.3392381445970459,0.13365902777777777,0.07444097222222222,0.00038870173620108835,0.3392381445970459,2
117,/html/body/document/type/sequence/filename/description/text/div[26]/div[1]/div/div,21,n,59,"[0.3424514122829749, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,117,0.3424514122829749,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.3424514122829749,1
118,/html/body/document/type/sequence/filename/description/text/p[477],(d),sssn,189,"[0.34405286343612335, 0.11221805555555556, 0.010796458333333333, 0.00038870173620108835]",1,118,0.34405286343612335,0.11221805555555556,0.010796458333333333,0.00038870173620108835,0.34405286343612335,1
119,/html/body/document/type/sequence/filename/description/text/p[477]/u[1],Termination of Exchange Fund,ssst,191,"[0.34405286343612335, 0.1351402777777778, 0.11988402777777779, 0.00038870173620108835]",2,119,0.34405286343612335,0.1351402777777778,0.11988402777777779,0.00038870173620108835,0.34405286343612335,2
120,/html/body/document/type/sequence/filename/description/text/p[477],.,ssst,191,"[0.34405286343612335, 0.1351402777777778, 0.11988402777777779, 0.00038870173620108835]",2,120,0.34405286343612335,0.1351402777777778,0.11988402777777779,0.00038870173620108835,0.34405286343612335,2
121,/html/body/document/type/sequence/filename/description/text/p[479],(e),sssn,192,"[0.346061155739829, 0.11221805555555556, 0.010275625, 0.00038870173620108835]",1,121,0.346061155739829,0.11221805555555556,0.010275625,0.00038870173620108835,0.346061155739829,1
122,/html/body/document/type/sequence/filename/description/text/p[479]/u,No Liability,ssst,193,"[0.346061155739829, 0.1335451388888889, 0.0476725, 0.00038870173620108835]",2,122,0.346061155739829,0.1335451388888889,0.0476725,0.00038870173620108835,0.346061155739829,2
123,/html/body/document/type/sequence/filename/description/text/p[479],.,ssst,193,"[0.346061155739829, 0.1335451388888889, 0.0476725, 0.00038870173620108835]",2,123,0.346061155739829,0.1335451388888889,0.0476725,0.00038870173620108835,0.346061155739829,2
124,/html/body/document/type/sequence/filename/description/text/p[481],(f),sssn,194,"[0.34806944804353457, 0.11221805555555556, 0.009250208333333333, 0.00038870173620108835]",1,124,0.34806944804353457,0.11221805555555556,0.009250208333333333,0.00038870173620108835,0.34806944804353457,1
125,/html/body/document/type/sequence/filename/description/text/p[481]/u[1],"Lost, Stolen or Destroyed Certificates",ssst,195,"[0.34806944804353457, 0.13344722222222222, 0.14515, 0.00038870173620108835]",2,125,0.34806944804353457,0.13344722222222222,0.14515,0.00038870173620108835,0.34806944804353457,2
126,/html/body/document/type/sequence/filename/description/text/p[481],.,ssst,195,"[0.34806944804353457, 0.13344722222222222, 0.14515, 0.00038870173620108835]",2,126,0.34806944804353457,0.13344722222222222,0.14515,0.00038870173620108835,0.34806944804353457,2
127,/html/body/document/type/sequence/filename/description/text/p[483],Section 3.4,ssn,60,"[0.3500777403472402, 0.07888472222222222, 0.04233944444444444, 0.00038870173620108835]",1,127,0.3500777403472402,0.07888472222222222,0.04233944444444444,0.00038870173620108835,0.3500777403472402,1
128,/html/body/document/type/sequence/filename/description/text/p[483]/u[1],Dissenter,sst,148,"[0.3500777403472402, 0.13323541666666666, 0.07098541666666666, 0.00038870173620108835]",4,128,0.3500777403472402,0.13323541666666666,0.07098541666666666,0.00038870173620108835,0.3500777403472402,4
129,/html/body/document/type/sequence/filename/description/text/p[483],’,sst,148,"[0.3500777403472402, 0.13323541666666666, 0.07098541666666666, 0.00038870173620108835]",4,129,0.3500777403472402,0.13323541666666666,0.07098541666666666,0.00038870173620108835,0.3500777403472402,4
130,/html/body/document/type/sequence/filename/description/text/p[483]/u[2],s Rights,sst,148,"[0.3500777403472402, 0.13323541666666666, 0.07098541666666666, 0.00038870173620108835]",4,130,0.3500777403472402,0.13323541666666666,0.07098541666666666,0.00038870173620108835,0.3500777403472402,4
131,/html/body/document/type/sequence/filename/description/text/p[483],.,sst,148,"[0.3500777403472402, 0.13323541666666666, 0.07098541666666666, 0.00038870173620108835]",4,131,0.3500777403472402,0.13323541666666666,0.07098541666666666,0.00038870173620108835,0.3500777403472402,4
132,/html/body/document/type/sequence/filename/description/text/div[27]/div[1]/div/div,22,n,62,"[0.35449598341539257, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,132,0.35449598341539257,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.35449598341539257,1
133,/html/body/document/type/sequence/filename/description/text/p[486],Section 3.5,ssn,63,"[0.35609743456854104, 0.07888472222222222, 0.04259986111111111, 0.00038870173620108835]",1,133,0.35609743456854104,0.07888472222222222,0.04259986111111111,0.00038870173620108835,0.35609743456854104,1
134,/html/body/document/type/sequence/filename/description/text/p[486]/u,No Dividends or Distributions,sst,149,"[0.35609743456854104, 0.13451041666666666, 0.11751319444444444, 0.00038870173620108835]",2,134,0.35609743456854104,0.13451041666666666,0.11751319444444444,0.00038870173620108835,0.35609743456854104,2
135,/html/body/document/type/sequence/filename/description/text/p[486],.,sst,149,"[0.35609743456854104, 0.13451041666666666, 0.11751319444444444, 0.00038870173620108835]",2,135,0.35609743456854104,0.13451041666666666,0.11751319444444444,0.00038870173620108835,0.35609743456854104,2
136,/html/body/document/type/sequence/filename/description/text/p[488],Section 3.6,ssn,65,"[0.35730240995076445, 0.07888472222222222, 0.04204104166666667, 0.00038870173620108835]",1,136,0.35730240995076445,0.07888472222222222,0.04204104166666667,0.00038870173620108835,0.35730240995076445,1
137,/html/body/document/type/sequence/filename/description/text/p[488]/u,Withholding Taxes,sst,150,"[0.35730240995076445, 0.1315701388888889, 0.0727375, 0.00038870173620108835]",2,137,0.35730240995076445,0.1315701388888889,0.0727375,0.00038870173620108835,0.35730240995076445,2
138,/html/body/document/type/sequence/filename/description/text/p[488],.,sst,150,"[0.35730240995076445, 0.1315701388888889, 0.0727375, 0.00038870173620108835]",2,138,0.35730240995076445,0.1315701388888889,0.0727375,0.00038870173620108835,0.35730240995076445,2
139,/html/body/document/type/sequence/filename/description/text/p[490]/b,ARTICLE IV,sn,67,"[0.3597123607152112, 0.47277013888888886, 0.05445965277777777, 0.00038870173620108835]",1,139,0.3597123607152112,0.47277013888888886,0.05445965277777777,0.00038870173620108835,0.3597123607152112,1
140,/html/body/document/type/sequence/filename/description/text/p[491]/b,REPRESENTATIONS AND WARRANTIES OF THE COMPANY,st,68,"[0.3601140191759523, 0.36853819444444447, 0.2629229166666667, 0.00038870173620108835]",1,140,0.3601140191759523,0.36853819444444447,0.2629229166666667,0.00038870173620108835,0.3601140191759523,1
141,/html/body/document/type/sequence/filename/description/text/p[495],Section 4.1,ssn,69,"[0.3637289453226224, 0.07888472222222222, 0.041932500000000004, 0.00038870173620108835]",1,141,0.3637289453226224,0.07888472222222222,0.041932500000000004,0.00038870173620108835,0.3637289453226224,1
142,/html/body/document/type/sequence/filename/description/text/p[495]/u,"Organization, General Authority and Standing",sst,70,"[0.3637289453226224, 0.13118472222222222, 0.17190208333333332, 0.00038870173620108835]",1,142,0.3637289453226224,0.13118472222222222,0.17190208333333332,0.00038870173620108835,0.3637289453226224,1
143,/html/body/document/type/sequence/filename/description/text/div[28]/div[1]/div/div,23,n,71,"[0.36734387146929254, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,143,0.36734387146929254,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.36734387146929254,1
144,/html/body/document/type/sequence/filename/description/text/p[498],Section 4.2,ssn,72,"[0.36894791396734905, 0.07888472222222222, 0.041655833333333336, 0.00038870173620108835]",1,144,0.36894791396734905,0.07888472222222222,0.041655833333333336,0.00038870173620108835,0.36894791396734905,1
145,/html/body/document/type/sequence/filename/description/text/p[498]/u,Capital Structure,sst,151,"[0.36894791396734905, 0.12979583333333333, 0.06529944444444444, 0.00038870173620108835]",2,145,0.36894791396734905,0.12979583333333333,0.06529944444444444,0.00038870173620108835,0.36894791396734905,2
146,/html/body/document/type/sequence/filename/description/text/p[498],.,sst,151,"[0.36894791396734905, 0.12979583333333333, 0.06529944444444444, 0.00038870173620108835]",2,146,0.36894791396734905,0.12979583333333333,0.06529944444444444,0.00038870173620108835,0.36894791396734905,2
147,/html/body/document/type/sequence/filename/description/text/div[29]/div[1]/div/div,24,n,74,"[0.37617776626068933, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,147,0.37617776626068933,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.37617776626068933,1
148,/html/body/document/type/sequence/filename/description/text/p[509],Section 4.3,ssn,75,"[0.3834024358642135, 0.07888472222222222, 0.041655833333333336, 0.00038870173620108835]",1,148,0.3834024358642135,0.07888472222222222,0.041655833333333336,0.00038870173620108835,0.3834024358642135,1
149,/html/body/document/type/sequence/filename/description/text/p[509]/u,Company Subsidiaries; Equity Interests,sst,152,"[0.3834024358642135, 0.12979583333333333, 0.14912638888888888, 0.00038870173620108835]",2,149,0.3834024358642135,0.12979583333333333,0.14912638888888888,0.00038870173620108835,0.3834024358642135,2
150,/html/body/document/type/sequence/filename/description/text/p[509],.,sst,152,"[0.3834024358642135, 0.12979583333333333, 0.14912638888888888, 0.00038870173620108835]",2,150,0.3834024358642135,0.12979583333333333,0.14912638888888888,0.00038870173620108835,0.3834024358642135,2
151,/html/body/document/type/sequence/filename/description/text/div[30]/div[1]/div/div,25,n,77,"[0.388222337393107, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,151,0.388222337393107,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.388222337393107,1
152,/html/body/document/type/sequence/filename/description/text/p[516],Section 4.4,ssn,78,"[0.3898237885462555, 0.07888472222222222, 0.041655833333333336, 0.00038870173620108835]",1,152,0.3898237885462555,0.07888472222222222,0.041655833333333336,0.00038870173620108835,0.3898237885462555,1
153,/html/body/document/type/sequence/filename/description/text/p[516]/u,Authority; Execution and Delivery; Enforceability,sst,153,"[0.3898237885462555, 0.1292861111111111, 0.18834652777777777, 0.00038870173620108835]",2,153,0.3898237885462555,0.1292861111111111,0.18834652777777777,0.00038870173620108835,0.3898237885462555,2
154,/html/body/document/type/sequence/filename/description/text/p[516],.,sst,153,"[0.3898237885462555, 0.1292861111111111, 0.18834652777777777, 0.00038870173620108835]",2,154,0.3898237885462555,0.1292861111111111,0.18834652777777777,0.00038870173620108835,0.3898237885462555,2
155,/html/body/document/type/sequence/filename/description/text/div[31]/div[1]/div/div,26,n,80,"[0.3994635916040425, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,155,0.3994635916040425,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.3994635916040425,1
156,/html/body/document/type/sequence/filename/description/text/p[529],Section 4.5,ssn,81,"[0.40227260948432236, 0.07888472222222222, 0.041655833333333336, 0.00038870173620108835]",1,156,0.40227260948432236,0.07888472222222222,0.041655833333333336,0.00038870173620108835,0.40227260948432236,1
157,/html/body/document/type/sequence/filename/description/text/p[529]/u,No Conflicts; Consents,sst,154,"[0.40227260948432236, 0.12979583333333333, 0.08872083333333333, 0.00038870173620108835]",2,157,0.40227260948432236,0.12979583333333333,0.08872083333333333,0.00038870173620108835,0.40227260948432236,2
158,/html/body/document/type/sequence/filename/description/text/p[529],.,sst,154,"[0.40227260948432236, 0.12979583333333333, 0.08872083333333333, 0.00038870173620108835]",2,158,0.40227260948432236,0.12979583333333333,0.08872083333333333,0.00038870173620108835,0.40227260948432236,2
159,/html/body/document/type/sequence/filename/description/text/p[535],Section 4.6,ssn,84,"[0.40869914485618036, 0.07888472222222222, 0.041655833333333336, 0.00038870173620108835]",1,159,0.40869914485618036,0.07888472222222222,0.041655833333333336,0.00038870173620108835,0.40869914485618036,1
160,/html/body/document/type/sequence/filename/description/text/p[535]/u,SEC Documents; Undisclosed Liabilities,sst,155,"[0.40869914485618036, 0.12979583333333333, 0.15426944444444443, 0.00038870173620108835]",2,160,0.40869914485618036,0.12979583333333333,0.15426944444444443,0.00038870173620108835,0.40869914485618036,2
161,/html/body/document/type/sequence/filename/description/text/p[535],.,sst,155,"[0.40869914485618036, 0.12979583333333333, 0.15426944444444443, 0.00038870173620108835]",2,161,0.40869914485618036,0.12979583333333333,0.15426944444444443,0.00038870173620108835,0.40869914485618036,2
162,/html/body/document/type/sequence/filename/description/text/div[32]/div[1]/div/div,27,n,86,"[0.41271572946359164, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,162,0.41271572946359164,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.41271572946359164,1
163,/html/body/document/type/sequence/filename/description/text/div[33]/div[1]/div/div,28,n,87,"[0.4211453744493392, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,163,0.4211453744493392,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.4211453744493392,1
164,/html/body/document/type/sequence/filename/description/text/p[551],Section 4.7,ssn,88,"[0.4279683855921223, 0.07888472222222222, 0.04181861111111111, 0.00038870173620108835]",1,164,0.4279683855921223,0.07888472222222222,0.04181861111111111,0.00038870173620108835,0.4279683855921223,1
165,/html/body/document/type/sequence/filename/description/text/p[551]/u,Information Supplied,sst,157,"[0.4279683855921223, 0.1306152777777778, 0.08192847222222223, 0.00038870173620108835]",2,165,0.4279683855921223,0.1306152777777778,0.08192847222222223,0.00038870173620108835,0.4279683855921223,2
166,/html/body/document/type/sequence/filename/description/text/p[551],.,sst,157,"[0.4279683855921223, 0.1306152777777778, 0.08192847222222223, 0.00038870173620108835]",2,166,0.4279683855921223,0.1306152777777778,0.08192847222222223,0.00038870173620108835,0.4279683855921223,2
167,/html/body/document/type/sequence/filename/description/text/p[553],Section 4.8,ssn,90,"[0.42997667789582794, 0.07888472222222222, 0.041655833333333336, 0.00038870173620108835]",1,167,0.42997667789582794,0.07888472222222222,0.041655833333333336,0.00038870173620108835,0.42997667789582794,1
168,/html/body/document/type/sequence/filename/description/text/p[553]/u,Absence of Certain Changes or Events,sst,158,"[0.42997667789582794, 0.1292861111111111, 0.14550208333333334, 0.00038870173620108835]",2,168,0.42997667789582794,0.1292861111111111,0.14550208333333334,0.00038870173620108835,0.42997667789582794,2
169,/html/body/document/type/sequence/filename/description/text/p[553],.,sst,158,"[0.42997667789582794, 0.1292861111111111, 0.14550208333333334, 0.00038870173620108835]",2,169,0.42997667789582794,0.1292861111111111,0.14550208333333334,0.00038870173620108835,0.42997667789582794,2
170,/html/body/document/type/sequence/filename/description/text/div[34]/div[1]/div/div,29,n,93,"[0.4331899455817569, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,170,0.4331899455817569,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.4331899455817569,1
171,/html/body/document/type/sequence/filename/description/text/div[34]/div[1]/div/div,,n,92,"[0.4331899455817569, 0.5046222222222222, 5.4253472222222224e-06, 0.00038870173620108835]",1,171,0.4331899455817569,0.5046222222222222,5.4253472222222224e-06,0.00038870173620108835,0.4331899455817569,1
172,/html/body/document/type/sequence/filename/description/text/p[568],Section 4.9,ssn,94,"[0.43920963980305777, 0.07888472222222222, 0.041655833333333336, 0.00038870173620108835]",1,172,0.43920963980305777,0.07888472222222222,0.041655833333333336,0.00038870173620108835,0.43920963980305777,1
173,/html/body/document/type/sequence/filename/description/text/p[568]/u,Taxes,sst,159,"[0.43920963980305777, 0.12962777777777776, 0.02377388888888889, 0.00038870173620108835]",2,173,0.43920963980305777,0.12962777777777776,0.02377388888888889,0.00038870173620108835,0.43920963980305777,2
174,/html/body/document/type/sequence/filename/description/text/p[568],.,sst,159,"[0.43920963980305777, 0.12962777777777776, 0.02377388888888889, 0.00038870173620108835]",2,174,0.43920963980305777,0.12962777777777776,0.02377388888888889,0.00038870173620108835,0.43920963980305777,2
175,/html/body/document/type/sequence/filename/description/text/div[35]/div[1]/div/div,30,n,96,"[0.446439492096398, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,175,0.446439492096398,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.446439492096398,1
176,/html/body/document/type/sequence/filename/description/text/div[36]/div[1]/div/div,31,n,98,"[0.4576833376522415, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,176,0.4576833376522415,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.4576833376522415,1
177,/html/body/document/type/sequence/filename/description/text/p[600],Section 4.10,ssn,99,"[0.4628997149520601, 0.07888472222222222, 0.04694013888888889, 0.00038870173620108835]",1,177,0.4628997149520601,0.07888472222222222,0.04694013888888889,0.00038870173620108835,0.4628997149520601,1
178,/html/body/document/type/sequence/filename/description/text/p[600]/u,Labor Relations,sst,160,"[0.4628997149520601, 0.13770625, 0.06235895833333333, 0.00038870173620108835]",2,178,0.4628997149520601,0.13770625,0.06235895833333333,0.00038870173620108835,0.4628997149520601,2
179,/html/body/document/type/sequence/filename/description/text/p[600],.,sst,160,"[0.4628997149520601, 0.13770625, 0.06235895833333333, 0.00038870173620108835]",2,179,0.4628997149520601,0.13770625,0.06235895833333333,0.00038870173620108835,0.4628997149520601,2
180,/html/body/document/type/sequence/filename/description/text/p[602],Section 4.11,ssn,102,"[0.465711324177248, 0.07888472222222222, 0.045941805555555555, 0.00038870173620108835]",1,180,0.465711324177248,0.07888472222222222,0.045941805555555555,0.00038870173620108835,0.465711324177248,1
181,/html/body/document/type/sequence/filename/description/text/p[602]/u,Employee Benefits,sst,161,"[0.465711324177248, 0.13408194444444443, 0.07301458333333334, 0.00038870173620108835]",2,181,0.465711324177248,0.13408194444444443,0.07301458333333334,0.00038870173620108835,0.465711324177248,2
182,/html/body/document/type/sequence/filename/description/text/p[602],.,sst,161,"[0.465711324177248, 0.13408194444444443, 0.07301458333333334, 0.00038870173620108835]",2,182,0.465711324177248,0.13408194444444443,0.07301458333333334,0.00038870173620108835,0.465711324177248,2
183,/html/body/document/type/sequence/filename/description/text/div[37]/div[1]/div/div,32,n,104,"[0.47012956724540034, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,183,0.47012956724540034,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.47012956724540034,1
184,/html/body/document/type/sequence/filename/description/text/div[38]/div[1]/div/div,33,n,105,"[0.48056750453485353, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,184,0.48056750453485353,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.48056750453485353,1
185,/html/body/document/type/sequence/filename/description/text/p[624],Section 4.12,ssn,106,"[0.4853848147188391, 0.07888472222222222, 0.04648979166666667, 0.00038870173620108835]",1,185,0.4853848147188391,0.07888472222222222,0.04648979166666667,0.00038870173620108835,0.4853848147188391,1
186,/html/body/document/type/sequence/filename/description/text/p[624]/u[1],Title to Properties,sst,162,"[0.4853848147188391, 0.1353027777777778, 0.06925458333333334, 0.00038870173620108835]",2,186,0.4853848147188391,0.1353027777777778,0.06925458333333334,0.00038870173620108835,0.4853848147188391,2
187,/html/body/document/type/sequence/filename/description/text/p[624],.,sst,162,"[0.4853848147188391, 0.1353027777777778, 0.06925458333333334, 0.00038870173620108835]",2,187,0.4853848147188391,0.1353027777777778,0.06925458333333334,0.00038870173620108835,0.4853848147188391,2
188,/html/body/document/type/sequence/filename/description/text/p[626],Section 4.13,ssn,108,"[0.4877947654832858, 0.07888472222222222, 0.04628361111111111, 0.00038870173620108835]",1,188,0.4877947654832858,0.07888472222222222,0.04628361111111111,0.00038870173620108835,0.4877947654832858,1
189,/html/body/document/type/sequence/filename/description/text/p[626]/u,Material Contracts,sst,163,"[0.4877947654832858, 0.13442361111111112, 0.07146805555555556, 0.00038870173620108835]",2,189,0.4877947654832858,0.13442361111111112,0.07146805555555556,0.00038870173620108835,0.4877947654832858,2
190,/html/body/document/type/sequence/filename/description/text/p[626],.,sst,163,"[0.4877947654832858, 0.13442361111111112, 0.07146805555555556, 0.00038870173620108835]",2,190,0.4877947654832858,0.13442361111111112,0.07146805555555556,0.00038870173620108835,0.4877947654832858,2
191,/html/body/document/type/sequence/filename/description/text/div[39]/div[1]/div/div,34,n,110,"[0.4926146670121793, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,191,0.4926146670121793,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.4926146670121793,1
192,/html/body/document/type/sequence/filename/description/text/div[40]/div[1]/div/div,35,n,111,"[0.5054625550660793, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,192,0.5054625550660793,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.5054625550660793,1
193,/html/body/document/type/sequence/filename/description/text/p[668],Section 4.14,ssn,112,"[0.5163021508162736, 0.07888472222222222, 0.047037777777777776, 0.00038870173620108835]",1,193,0.5163021508162736,0.07888472222222222,0.047037777777777776,0.00038870173620108835,0.5163021508162736,1
194,/html/body/document/type/sequence/filename/description/text/p[668]/u[1],Litigation,sst,164,"[0.5163021508162736, 0.13820000000000002, 0.03882923611111111, 0.00038870173620108835]",2,194,0.5163021508162736,0.13820000000000002,0.03882923611111111,0.00038870173620108835,0.5163021508162736,2
195,/html/body/document/type/sequence/filename/description/text/p[668],.,sst,164,"[0.5163021508162736, 0.13820000000000002, 0.03882923611111111, 0.00038870173620108835]",2,195,0.5163021508162736,0.13820000000000002,0.03882923611111111,0.00038870173620108835,0.5163021508162736,2
196,/html/body/document/type/sequence/filename/description/text/div[41]/div[1]/div/div,36,n,114,"[0.5183104431199792, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,196,0.5183104431199792,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.5183104431199792,1
197,/html/body/document/type/sequence/filename/description/text/p[671],Section 4.15,ssn,115,"[0.5199118942731278, 0.07888472222222222, 0.04628361111111111, 0.00038870173620108835]",1,197,0.5199118942731278,0.07888472222222222,0.04628361111111111,0.00038870173620108835,0.5199118942731278,1
198,/html/body/document/type/sequence/filename/description/text/p[671]/u,Compliance with Laws,sst,165,"[0.5199118942731278, 0.13442361111111112, 0.08818333333333334, 0.00038870173620108835]",2,198,0.5199118942731278,0.13442361111111112,0.08818333333333334,0.00038870173620108835,0.5199118942731278,2
199,/html/body/document/type/sequence/filename/description/text/p[671],.,sst,165,"[0.5199118942731278, 0.13442361111111112, 0.08818333333333334, 0.00038870173620108835]",2,199,0.5199118942731278,0.13442361111111112,0.08818333333333334,0.00038870173620108835,0.5199118942731278,2
200,/html/body/document/type/sequence/filename/description/text/p[677],Section 4.16,ssn,117,"[0.5259367711842446, 0.07888472222222222, 0.04628361111111111, 0.00038870173620108835]",1,200,0.5259367711842446,0.07888472222222222,0.04628361111111111,0.00038870173620108835,0.5259367711842446,1
201,/html/body/document/type/sequence/filename/description/text/p[677]/u,Environmental Matters,sst,166,"[0.5259367711842446, 0.13442361111111112, 0.08792291666666666, 0.00038870173620108835]",2,201,0.5259367711842446,0.13442361111111112,0.08792291666666666,0.00038870173620108835,0.5259367711842446,2
202,/html/body/document/type/sequence/filename/description/text/p[677],.,sst,166,"[0.5259367711842446, 0.13442361111111112, 0.08792291666666666, 0.00038870173620108835]",2,202,0.5259367711842446,0.13442361111111112,0.08792291666666666,0.00038870173620108835,0.5259367711842446,2
203,/html/body/document/type/sequence/filename/description/text/div[42]/div[1]/div/div,37,n,119,"[0.5311583311738792, 0.4953666666666666, 0.009261041666666667, 0.00038870173620108835]",1,203,0.5311583311738792,0.4953666666666666,0.009261041666666667,0.00038870173620108835,0.5311583311738792,1
204,/html/body/document/type/sequence/filename/description/text/p[694],Section 4.17,ssn,120,"[0.5359756413578647, 0.07888472222222222, 0.04628361111111111, 0.00038870173620108835]",1,204,0.5359756413578647,0.07888472222222222,0.04628361111111111,0.00038870173620108835,0.5359756413578647,1
